,Tweet Author,Tweet Date,Tweet Text,compound,neg,neu,pos
132,@realDonaldTrump,Wed Aug 08 02:59:39 +0000 2018,"When I decided to go to Ohio for Troy Balderson, he was down in early voting 64 to 36. That was not good. After my… https://t.co/uHjy9m9lSW",-0.3412,0.091,0.909,0.0
133,@realDonaldTrump,Tue Aug 07 18:25:13 +0000 2018,"Today, on the 236th anniversary of the Purple Heart, we honor the members of our Armed Forces for serving as the va… https://t.co/NPUPFbWcKI",0.4939,0.0,0.873,0.127
134,@realDonaldTrump,Tue Aug 07 14:03:05 +0000 2018,RT @EricTrump: Ohio make sure to get out and vote today! We need Troy Balderson in Congress. Visit https://t.co/ypMnbPQzqk to find your pol…,0.3802,0.0,0.895,0.105
135,@realDonaldTrump,Tue Aug 07 10:46:45 +0000 2018,"Ohio, vote today for Troy Balderson for Congress. His opponent, controlled by Nancy Pelosi, is weak on Crime, the B… https://t.co/VSISaTTWVx",-0.7506,0.252,0.748,0.0
136,@realDonaldTrump,Tue Aug 07 09:31:46 +0000 2018,"The Iran sanctions have officially been cast. These are the most biting sanctions ever imposed, and in November the… https://t.co/Evn5CsLP97",-0.0772,0.064,0.936,0.0
137,@realDonaldTrump,Mon Aug 06 21:53:42 +0000 2018,California wildfires are being magnified &amp; made so much worse by the bad environmental laws which aren’t allowing m… https://t.co/V94EEYqoHv,-0.7832,0.276,0.724,0.0
138,@realDonaldTrump,Mon Aug 06 21:46:47 +0000 2018,"Democrats want Open Borders and they want to abolish ICE, the brave men and women that are protecting our Country f… https://t.co/HWkPVJV6jH",0.6124,0.0,0.76,0.24
139,@realDonaldTrump,Mon Aug 06 21:44:00 +0000 2018,"RT @realDonaldTrump: Presidential Approval numbers are very good - strong economy, military and just about everything else. Better numbers…",0.9148,0.0,0.523,0.477
140,@realDonaldTrump,Mon Aug 06 19:13:42 +0000 2018,John James is a potential Republican Star who has a Senate primary election tomorrow in Michigan. If he becomes the… https://t.co/H3V3noAUKV,0.0,0.0,1.0,0.0
141,@realDonaldTrump,Mon Aug 06 17:43:57 +0000 2018,Governor Jerry Brown must allow the Free Flow of the vast amounts of water coming from the North and foolishly bein… https://t.co/sXdONgMLZg,0.34,0.104,0.704,0.193
142,@realDonaldTrump,Mon Aug 06 15:48:40 +0000 2018,"Kris Kobach, a strong and early supporter of mine, is running for Governor of the Great State of Kansas.  He is a f… https://t.co/6XvMyvldh4",0.8591,0.0,0.667,0.333
143,@realDonaldTrump,Mon Aug 06 14:52:46 +0000 2018,"Great financial numbers being announced on an almost daily basis. Economy has never been better, jobs at best point… https://t.co/deQeyqT84Q",0.7842,0.087,0.614,0.3
144,@realDonaldTrump,Mon Aug 06 14:25:56 +0000 2018,"....a law firm, eventually Kremlin connected sources, to gather info on Donald Trump. Collusion is very real with R… https://t.co/gGisDZxGKj",0.0,0.0,1.0,0.0
145,@realDonaldTrump,Mon Aug 06 14:13:10 +0000 2018,"“Collusion with Russia was very real. Hillary Clinton and her team 100% colluded with the Russians, and so did Adam… https://t.co/KtRWfE1ran",0.0,0.0,1.0,0.0
146,@realDonaldTrump,Sun Aug 05 21:53:11 +0000 2018,"RT @realDonaldTrump: ...Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your bo…",0.0,0.0,1.0,0.0
147,@realDonaldTrump,Sun Aug 05 21:52:57 +0000 2018,"RT @realDonaldTrump: A great night in Ohio’s 12th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people of O…",0.9151,0.0,0.617,0.383
148,@realDonaldTrump,Sun Aug 05 20:01:17 +0000 2018,"Presidential Approval numbers are very good - strong economy, military and just about everything else. Better numbe… https://t.co/oqCMk8lNYq",0.9148,0.0,0.504,0.496
149,@realDonaldTrump,Sun Aug 05 12:49:21 +0000 2018,Too bad a large portion of the Media refuses to report the lies and corruption having to do with the Rigged Witch H… https://t.co/BPrEjiXAIc,-0.8834,0.373,0.627,0.0
150,@realDonaldTrump,Sun Aug 05 12:45:56 +0000 2018,...Why aren’t Mueller and the 17 Angry Democrats looking at the meetings concerning the Fake Dossier and all of the… https://t.co/yq2i14nFhY,-0.7506,0.252,0.748,0.0
151,@realDonaldTrump,Sun Aug 05 12:35:43 +0000 2018,"Fake News reporting, a complete fabrication, that I am concerned about the meeting my wonderful son, Donald, had in… https://t.co/sTbiVC2g4a",0.1531,0.136,0.702,0.162
152,@realDonaldTrump,Sun Aug 05 12:06:25 +0000 2018,..Because of Tariffs we will be able to start paying down large amounts of the $21 Trillion in debt that has been a… https://t.co/u3VlQfFO5Z,-0.3612,0.098,0.902,0.0
153,@realDonaldTrump,Sun Aug 05 11:59:29 +0000 2018,"Tariffs are working big time. Every country on earth wants to take wealth out of the U.S., always to our detriment.… https://t.co/ssDSfbqxGN",0.4939,0.0,0.868,0.132
154,@realDonaldTrump,Sun Aug 05 11:38:12 +0000 2018,The Fake News hates me saying that they are the Enemy of the People only because they know it’s TRUE. I am providin… https://t.co/wPPjT7QrcY,-0.7155,0.297,0.593,0.11
155,@realDonaldTrump,Sun Aug 05 01:43:01 +0000 2018,"...Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your… https://t.co/LO4zki5C5a",0.0,0.0,1.0,0.0
156,@realDonaldTrump,Sun Aug 05 01:43:00 +0000 2018,"A great night in Ohio’s 12th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people o… https://t.co/n6ZVzqFOOY",0.9151,0.0,0.59,0.41
157,@realDonaldTrump,Sun Aug 05 00:28:25 +0000 2018,Thank you Ohio. I love you! https://t.co/HYSaQOB6GW,0.7901,0.0,0.364,0.636
158,@realDonaldTrump,Sat Aug 04 20:54:49 +0000 2018,"RT @realDonaldTrump: Troy Balderson, running for Congress from Ohio, is in a big Election fight with a candidate who just got caught lying…",-0.3818,0.115,0.885,0.0
159,@realDonaldTrump,Sat Aug 04 20:53:39 +0000 2018,"Iran, and it’s economy, is going very bad, and fast! I will meet, or not meet, it doesn’t matter - it is up to them!",-0.6459,0.165,0.793,0.042
160,@realDonaldTrump,Sat Aug 04 20:28:09 +0000 2018,Heading to Ohio!,0.0,0.0,1.0,0.0
161,@realDonaldTrump,Sat Aug 04 20:03:39 +0000 2018,"....China, which is for the first time doing poorly against us, is spending a fortune on ads and P.R. trying to con… https://t.co/DI72hKGxD9",0.0,0.0,1.0,0.0
162,@realDonaldTrump,Sat Aug 04 19:58:06 +0000 2018,....Tariffs will make our country much richer than it is today. Only fools would disagree. We are using them to neg… https://t.co/FKUulR6kT3,-0.34,0.206,0.674,0.121
163,@realDonaldTrump,Sat Aug 04 19:53:22 +0000 2018,"....Tariffs have had a tremendous positive impact on our Steel Industry. Plants are opening all over the U.S., Stee… https://t.co/D8eSy8wz6d",0.5574,0.0,0.833,0.167
164,@realDonaldTrump,Sat Aug 04 19:47:40 +0000 2018,"Tariffs are working far better than anyone ever anticipated. China market has dropped 27% in last 4months, and they… https://t.co/oQ4zRozeHZ",0.4404,0.0,0.868,0.132
165,@realDonaldTrump,Sat Aug 04 15:18:53 +0000 2018,HAPPY BIRTHDAY @USCG! https://t.co/cQo41jcoKn,0.6932,0.0,0.388,0.612
166,@realDonaldTrump,Sat Aug 04 13:02:36 +0000 2018,"Troy Balderson, running for Congress from Ohio, is in a big Election fight with a candidate who just got caught lyi… https://t.co/MtoS7vpfWz",-0.3818,0.12,0.88,0.0
167,@realDonaldTrump,Sat Aug 04 12:49:49 +0000 2018,Will be going to Ohio tonight to campaign for Troy Balderson for the big Congressional Special Election on Tuesday.… https://t.co/z51DvY9zwN,0.4019,0.0,0.876,0.124
168,@realDonaldTrump,Sat Aug 04 03:37:36 +0000 2018,"Lebron James was just interviewed by the dumbest man on television, Don Lemon. He made Lebron look smart, which isn… https://t.co/pLmjfeGj6d",-0.1531,0.132,0.76,0.108
169,@realDonaldTrump,Sat Aug 04 03:30:30 +0000 2018,RT @seanhannity: https://t.co/RAVcGZwsiS,0.0,0.0,1.0,0.0
170,@realDonaldTrump,Sat Aug 04 03:29:41 +0000 2018,"RT @VinceMcMahon: Grateful for our special #MakeAWish guest at @WWE HQ. Thanks for visiting us, Tyler … and for making yourself comfortable…",0.8225,0.0,0.677,0.323
171,@realDonaldTrump,Sat Aug 04 03:28:06 +0000 2018,...Dianne is the person leading our Nation on “Collusion” with Russia (only done by Dems). Will she now investigate… https://t.co/vvOcZV9Dwo,0.0,0.0,1.0,0.0
172,@realDonaldTrump,Sat Aug 04 03:24:48 +0000 2018,RT @WhiteHouse: “This is probably the most pro-active administration regarding urban America and the faith-based community in my lifetime.…,0.0,0.0,1.0,0.0
173,@realDonaldTrump,Sat Aug 04 03:17:51 +0000 2018,"RT @DRUDGE_REPORT: NYT editorial board member: 'Kill More Men,' 'F*ck The Police'... https://t.co/f7Vu1dycyi",-0.6908,0.281,0.719,0.0
174,@realDonaldTrump,Sat Aug 04 03:15:23 +0000 2018,"RT @WhiteHouse: Under President Trump, the economy is roaring, jobs are soaring, and the American worker is seeing more money in their payc…",0.0,0.0,1.0,0.0
175,@realDonaldTrump,Sat Aug 04 03:10:55 +0000 2018,"RT @DRUDGE_REPORT: Manufacturing +37,000... https://t.co/XparcYpi3G",0.0,0.0,1.0,0.0
176,@realDonaldTrump,Sat Aug 04 03:09:16 +0000 2018,"RT @DRUDGE_REPORT: RECORD 155,965,000 EMPLOYED https://t.co/SPazgBPyz2",0.0,0.0,1.0,0.0
177,@realDonaldTrump,Sat Aug 04 03:08:55 +0000 2018,RT @DRUDGE_REPORT: Hispanic unemployment record low... https://t.co/ky1W0I6pQ2,-0.4404,0.326,0.674,0.0
178,@realDonaldTrump,Sat Aug 04 03:05:55 +0000 2018,"RT @realDonaldTrump: “Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP” https://t.co/SeU9kGpima",0.0,0.0,1.0,0.0
179,@realDonaldTrump,Sat Aug 04 03:05:20 +0000 2018,"RT @Scavino45: ✅”US workers see biggest pay, benefit increase in 10 years” https://t.co/eD9vxbBMBb",0.5994,0.084,0.599,0.317
180,@realDonaldTrump,Sat Aug 04 03:05:04 +0000 2018,RT @Scavino45: .@POTUS @realDonaldTrump and @UFC’s @DanaWhite in the Oval Office earlier today at the @WhiteHouse.... https://t.co/JC9jPsn4…,0.0,0.0,1.0,0.0
181,@realDonaldTrump,Sat Aug 04 03:05:00 +0000 2018,RT @Scavino45: “Pro-Trump pastor: Trump is ‘the most pro-black’ president I've ever seen” https://t.co/5GoQOoeCP3,0.0,0.0,1.0,0.0
182,@realDonaldTrump,Sat Aug 04 03:01:46 +0000 2018,"Congratulations to Gregg Jarrett on his book, “THE RUSSIA HOAX, THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRA… https://t.co/kYoLIElCWi",0.6597,0.105,0.628,0.267
183,@realDonaldTrump,Sat Aug 04 01:06:28 +0000 2018,"Great photo from Ocean City, Maryland. Thank you. MAKE AMERICA GREAT AGAIN! https://t.co/kILZz31yDJ",0.914,0.0,0.46,0.54
184,@realDonaldTrump,Fri Aug 03 22:59:47 +0000 2018,"Almost 500,000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we… https://t.co/peC3UytzlD",0.6908,0.0,0.737,0.263
185,@realDonaldTrump,Fri Aug 03 22:55:38 +0000 2018,“The media are good news fire extinguishers!” @greggutfeld @TheFive,0.2003,0.191,0.556,0.253
186,@realDonaldTrump,Fri Aug 03 22:43:03 +0000 2018,"NASA, which is making a BIG comeback under the Trump Administration, has just named 9 astronauts for Boeing and Spa… https://t.co/PTWvb661pi",0.0,0.0,1.0,0.0
187,@realDonaldTrump,Fri Aug 03 22:10:35 +0000 2018,July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jo… https://t.co/SKGTd06z9d,-0.6597,0.213,0.787,0.0
188,@realDonaldTrump,Fri Aug 03 22:00:39 +0000 2018,Marsha Blackburn had a BIG win last night in the Tennessee primary for U.S. Senate. She is an outstanding person &amp;… https://t.co/PCAZu1wCcN,0.8316,0.0,0.709,0.291
189,@realDonaldTrump,Fri Aug 03 20:31:52 +0000 2018,“Pastor praises Trump as 'pro-black' at prison reform event” https://t.co/xFKf1arebx,0.0258,0.224,0.544,0.231
190,@realDonaldTrump,Fri Aug 03 18:50:03 +0000 2018,"RT @Rasmussen_Poll: Today’s @realDonaldTrump approval ratings among black voters: 29%
 
This time last year: 15%

https://t.co/mazBCWoIMy @…",0.4767,0.0,0.838,0.162
191,@realDonaldTrump,Fri Aug 03 17:39:06 +0000 2018,Congratulations Marsha! https://t.co/JSMiOWfbxa,0.636,0.0,0.323,0.677
192,@realDonaldTrump,Fri Aug 03 14:21:48 +0000 2018,Congratulations to Bill Lee of Tennessee on his big primary win for Governor last night.  He ran a great campaign a… https://t.co/RpRxCjjIZe,0.9153,0.0,0.604,0.396
193,@realDonaldTrump,Fri Aug 03 00:30:28 +0000 2018,Thank you Pennsylvania. I love you! https://t.co/qoswnBZb3f,0.7901,0.0,0.364,0.636
194,@realDonaldTrump,Thu Aug 02 20:24:33 +0000 2018,They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the… https://t.co/c4TGr2TQe5,-0.6908,0.206,0.794,0.0
195,@realDonaldTrump,Thu Aug 02 19:08:37 +0000 2018,Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly… https://t.co/fcU4sbS0NN,0.5719,0.057,0.776,0.167
196,@realDonaldTrump,Thu Aug 02 18:57:44 +0000 2018,When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able… https://t.co/z537Jg1Jx4,0.8399,0.0,0.679,0.321
197,@realDonaldTrump,Thu Aug 02 18:55:23 +0000 2018,"Pennsylvania has to love Trump because unlike all of the others before me, I am bringing STEEL BACK in a VERY BIG w… https://t.co/teAi1NPQak",0.6369,0.0,0.833,0.167
198,@realDonaldTrump,Thu Aug 02 18:53:58 +0000 2018,Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will… https://t.co/9is51MvtVx,0.6249,0.0,0.823,0.177
199,@realDonaldTrump,Thu Aug 02 17:23:50 +0000 2018,"Working hard, thank you! https://t.co/pNXbFNcf8z",0.3382,0.195,0.417,0.388
200,@realDonaldTrump,Thu Aug 02 11:04:04 +0000 2018,"Wow, @foxandfriends is blowing away the competition in the morning ratings. Morning Joe is a dead show with very fe… https://t.co/7xKz5N2daJ",-0.128,0.165,0.69,0.146
201,@realDonaldTrump,Thu Aug 02 10:38:15 +0000 2018,"Charles Koch of Koch Brothers, who claims to be giving away millions of dollars to politicians even though I know v… https://t.co/uXZSjDvJdn",0.34,0.0,0.893,0.107
202,@realDonaldTrump,Thu Aug 02 04:47:25 +0000 2018,Thank you to Chairman Kim Jong Un for keeping your word &amp; starting the process of sending home the remains of our g… https://t.co/4iGfI1n2FK,0.3612,0.0,0.902,0.098
203,@realDonaldTrump,Thu Aug 02 04:38:15 +0000 2018,"Congratulations to  @GreggJarrett on The TREMENDOUS success of his just out book, “The Russia Hoax, The Illicit Sch… https://t.co/V8dz7z4Xpq",0.7579,0.082,0.623,0.296
204,@realDonaldTrump,Thu Aug 02 03:40:24 +0000 2018,RT @realDonaldTrump: “Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9,-0.1027,0.123,0.877,0.0
205,@realDonaldTrump,Thu Aug 02 03:32:14 +0000 2018,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and a… https://t.co/9HJXv49oCg,0.4201,0.141,0.616,0.243
206,@realDonaldTrump,Wed Aug 01 21:16:11 +0000 2018,"“Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP” https://t.co/SeU9kGpima",0.0,0.0,1.0,0.0
207,@realDonaldTrump,Wed Aug 01 21:04:18 +0000 2018,"Join me tomorrow night at 7pmE in Wilkes-Barre Township, Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets… https://t.co/4L1YE6X4Ew",0.8087,0.0,0.686,0.314
208,@realDonaldTrump,Wed Aug 01 19:22:01 +0000 2018,#PledgeToAmericasWorkers https://t.co/qIJQfQ3bos,0.0,0.0,1.0,0.0
209,@realDonaldTrump,Wed Aug 01 18:55:56 +0000 2018,It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the… https://t.co/kQbHcDSqNi,0.8779,0.0,0.653,0.347
210,@realDonaldTrump,Wed Aug 01 15:56:31 +0000 2018,"“We already have a smoking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it O… https://t.co/qiLsNEdAct",-0.5859,0.202,0.798,0.0
211,@realDonaldTrump,Wed Aug 01 15:35:47 +0000 2018,"Looking back on history, who was treated worse, Alfonse Capone, legendary mob boss, killer and “Public Enemy Number… https://t.co/oJProVNYVj",-0.8979,0.405,0.595,0.0
212,@realDonaldTrump,Wed Aug 01 14:01:53 +0000 2018,"Russian Collusion with the Trump Campaign, one of the most successful in history, is a TOTAL HOAX. The Democrats pa… https://t.co/BAyz1DuKKq",0.3094,0.114,0.722,0.164
213,@realDonaldTrump,Wed Aug 01 13:34:03 +0000 2018,"Paul Manafort worked for Ronald Reagan, Bob Dole and many other highly prominent and respected political leaders. H… https://t.co/9om7OoFhfP",0.7146,0.0,0.741,0.259
214,@realDonaldTrump,Wed Aug 01 13:24:03 +0000 2018,"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, bef… https://t.co/dI69iTTQOS",-0.8649,0.416,0.584,0.0
215,@realDonaldTrump,Wed Aug 01 13:15:24 +0000 2018,.....remain in the FBI while he himself was being investigated. This is a real issue. It won’t go into a Mueller Re… https://t.co/6PVaj5H5MB,0.0,0.0,1.0,0.0
216,@realDonaldTrump,Wed Aug 01 13:03:08 +0000 2018,“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTI… https://t.co/uAzDpT2o5o,-0.4466,0.118,0.882,0.0
217,@realDonaldTrump,Wed Aug 01 01:37:04 +0000 2018,RT @EricTrump: #Truth @Acosta https://t.co/aCfFoeqL1f,0.0,0.0,1.0,0.0
218,@realDonaldTrump,Wed Aug 01 00:24:25 +0000 2018,"Thank you Florida. I love you!
https://t.co/M5T81DZVUU",0.7901,0.0,0.364,0.636
219,@realDonaldTrump,Tue Jul 31 22:50:10 +0000 2018,RT @WhiteHouse: President Trump Delivers Remarks on Workforce Development https://t.co/nE2kMxkHyw,0.0,0.0,1.0,0.0
220,@realDonaldTrump,Tue Jul 31 20:49:25 +0000 2018,"On my way to Tampa, Florida. Look forward to seeing everyone soon! https://t.co/BSB6IjBK7r",0.0,0.0,1.0,0.0
221,@realDonaldTrump,Tue Jul 31 20:39:22 +0000 2018,“Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9,-0.1027,0.149,0.851,0.0
222,@realDonaldTrump,Tue Jul 31 17:33:48 +0000 2018,"...Border Security is National Security, and National Security is the long-term viability of our Country. A Governm… https://t.co/TdZKJYoDqs",0.7351,0.0,0.66,0.34
223,@realDonaldTrump,Tue Jul 31 17:33:47 +0000 2018,"I don’t care what the political ramifications are, our immigration laws and border security have been a complete an… https://t.co/eYFA8HcawS",0.6808,0.0,0.741,0.259
224,@realDonaldTrump,Tue Jul 31 17:13:32 +0000 2018,.@SenJohnBarrasso has a Primary on August 21st. He doesn’t need any help because he is absolutely outstanding in ev… https://t.co/2Blnf1uaYD,0.7902,0.0,0.709,0.291
225,@realDonaldTrump,Tue Jul 31 17:09:50 +0000 2018,Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is str… https://t.co/d5UhHHfwf1,0.8707,0.0,0.603,0.397
226,@realDonaldTrump,Tue Jul 31 13:34:47 +0000 2018,"The Fake News Media is going CRAZY! They are totally unhinged and in many ways, after witnessing first hand the dam… https://t.co/xCMRokHLNf",-0.5147,0.227,0.661,0.111
227,@realDonaldTrump,Tue Jul 31 12:21:48 +0000 2018,"Will be in Tampa tonight. A big year for @RepDeSantis, who will be a great governor for Florida. Strong on Crime, B… https://t.co/Sp7rFPMTSN",0.5994,0.121,0.623,0.256
228,@realDonaldTrump,Tue Jul 31 12:03:30 +0000 2018,"I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA, doesn’t seem to make much sense!",0.0,0.0,1.0,0.0
229,@realDonaldTrump,Tue Jul 31 11:58:58 +0000 2018,"Collusion is not a crime, but that doesn’t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!",-0.254,0.121,0.734,0.145
230,@realDonaldTrump,Tue Jul 31 11:00:41 +0000 2018,"One of the reasons we need Great Border Security is that Mexico’s murder rate in 2017 increased by 27% to 31,174 pe… https://t.co/eGmgZaVCXd",0.4404,0.146,0.588,0.266
231,@realDonaldTrump,Tue Jul 31 10:50:28 +0000 2018,Rush Limbaugh is a great guy who truly gets it!,0.807,0.0,0.49,0.51
232,@realDonaldTrump,Tue Jul 31 10:30:23 +0000 2018,"RT @dougmillsnyt: .@realDonaldTrump walks with Giuseppe Conte, Prime Minister of the Italy following a joint news conference in the East Ro…",0.0,0.0,1.0,0.0
233,@realDonaldTrump,Tue Jul 31 10:29:59 +0000 2018,RT @dougmillsnyt: .@realDonaldTrump pumps his fist after his new Secretary of Veterans Affairs  Robert Wilkie is sworn-in by @VP Mike Pence…,0.0,0.0,1.0,0.0
234,@realDonaldTrump,Tue Jul 31 10:23:41 +0000 2018,"....them richer. Their network is highly overrated, I have beaten them at every turn. They want to protect their co… https://t.co/uFUpN1KZVk",0.5,0.116,0.607,0.277
235,@realDonaldTrump,Tue Jul 31 10:14:18 +0000 2018,"The globalist Koch Brothers, who have become a total joke in real Republican circles, are against Strong Borders an… https://t.co/BSSlqc8ziq",0.6705,0.0,0.756,0.244
236,@realDonaldTrump,Tue Jul 31 02:01:02 +0000 2018,MAKING AMERICA GREAT AGAIN! https://t.co/OnMGXvldVT,0.729,0.0,0.438,0.562
237,@realDonaldTrump,Tue Jul 31 00:56:16 +0000 2018,A highly respected Federal judge today stated that the “Trump Administration gets great credit” for reuniting illeg… https://t.co/PmUINsU4gS,0.8173,0.0,0.667,0.333
238,@realDonaldTrump,Mon Jul 30 22:44:12 +0000 2018,"Congratulations to our new @DeptVetAffairs Secretary, Robert Wilkie! https://t.co/6erqWJzuiK",0.636,0.0,0.656,0.344
239,@realDonaldTrump,Mon Jul 30 22:36:02 +0000 2018,"Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court, Brett Kavanaugh. Your vote mean… https://t.co/lg6IXxNCXU",0.9519,0.0,0.484,0.516
240,@realDonaldTrump,Mon Jul 30 22:34:22 +0000 2018,"...that Open Borders, large scale Crime, and abolishing ICE is good for them, we must get smart and finally do what… https://t.co/9pMVWYu2MR",0.2732,0.125,0.676,0.199
241,@realDonaldTrump,Mon Jul 30 22:34:21 +0000 2018,"Illegal immigration is a top National Security problem. After decades of playing games, with the whole World laughi… https://t.co/4PueWN0YWA",-0.3182,0.249,0.514,0.237
242,@realDonaldTrump,Mon Jul 30 22:31:20 +0000 2018,"Congratulations to Judge Jeanine on the tremendous success of her new #1 best-selling book, “Liars, Leakers, and Li… https://t.co/WvTFOqhuhb",0.8225,0.0,0.691,0.309
243,@realDonaldTrump,Mon Jul 30 22:29:06 +0000 2018,"RT @realDonaldTrump: ...John is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He will be a star. He h…",0.5423,0.111,0.667,0.222
244,@realDonaldTrump,Mon Jul 30 22:29:05 +0000 2018,"RT @realDonaldTrump: .@JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on August…",0.6588,0.0,0.82,0.18
245,@realDonaldTrump,Mon Jul 30 22:28:21 +0000 2018,"...your Social Security and Medicare! Cast your early vote, or vote on August 7th, Election Day. He has my full and total Endorsement!",0.6467,0.0,0.799,0.201
246,@realDonaldTrump,Mon Jul 30 22:28:20 +0000 2018,.@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime an… https://t.co/uo6R9b8c5U,0.5949,0.126,0.574,0.3
247,@realDonaldTrump,Mon Jul 30 21:20:37 +0000 2018,Congratulations to General John Kelly. Today we celebrate his first full year as @WhiteHouse Chief of Staff! https://t.co/JWCaJ3GhHV,0.8356,0.0,0.67,0.33
248,@realDonaldTrump,Mon Jul 30 19:31:31 +0000 2018,🇺🇸🇮🇹 https://t.co/1SSUCRtMEE,0.0,0.0,1.0,0.0
249,@realDonaldTrump,Mon Jul 30 17:22:27 +0000 2018,It is my great honor to welcome Prime Minister @GiuseppeConteIT of Italy to the @WhiteHouse! Join us at 2:00pmE for… https://t.co/Vw6ARIORDA,0.9151,0.0,0.571,0.429
250,@realDonaldTrump,Mon Jul 30 12:06:39 +0000 2018,"RT @GOPChairwoman: “David Burritt, U.S. Steel's president and CEO, said the company was experiencing a ‘renaissance’ and credited @realDona…",0.3612,0.0,0.872,0.128
251,@realDonaldTrump,Mon Jul 30 11:57:34 +0000 2018,"We must have Border Security, get rid of Chain, Lottery, Catch &amp; Release Sanctuary Cities - go to Merit based Immig… https://t.co/7nTzbVrU6H",0.6369,0.0,0.785,0.215
252,@realDonaldTrump,Sun Jul 29 23:04:20 +0000 2018,RT @Scavino45: “@realDonaldTrump tells @ICEgov agents: ‘We always will stand with you’” https://t.co/o1P17H7IVq,0.0,0.0,1.0,0.0
253,@realDonaldTrump,Sun Jul 29 20:20:39 +0000 2018,"....Also, why is Mueller only appointing Angry Dems, some of whom have worked for Crooked Hillary, others, includin… https://t.co/hX52XFQ91d",-0.5106,0.155,0.845,0.0
254,@realDonaldTrump,Sun Jul 29 20:12:15 +0000 2018,"Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump, including the fa… https://t.co/t0GHh6hsEg",0.5423,0.101,0.661,0.237
255,@realDonaldTrump,Sun Jul 29 19:35:14 +0000 2018,"There is No Collusion! The Robert Mueller Rigged Witch Hunt, headed now by 17 (increased from 13, including an Obam… https://t.co/mtUqvuvzZD",-0.7574,0.294,0.706,0.0
256,@realDonaldTrump,Sun Jul 29 19:09:19 +0000 2018,...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!,0.8947,0.0,0.626,0.374
257,@realDonaldTrump,Sun Jul 29 19:09:18 +0000 2018,"...dying newspaper industry. No matter how much they try to distract and cover it up, our country is making great p… https://t.co/UVMw8JEf8i",0.2023,0.159,0.652,0.188
258,@realDonaldTrump,Sun Jul 29 19:09:18 +0000 2018,"...accurately. 90% of media coverage of my Administration is negative, despite the tremendously positive results we… https://t.co/zJALBDV4mc",-0.7808,0.313,0.687,0.0
259,@realDonaldTrump,Sun Jul 29 19:09:17 +0000 2018,When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our governme… https://t.co/0raeGd6mk4,-0.4019,0.144,0.856,0.0
260,@realDonaldTrump,Sun Jul 29 13:13:59 +0000 2018,"I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security, which i… https://t.co/Tt1F0wywhv",0.34,0.0,0.897,0.103
261,@realDonaldTrump,Sun Jul 29 12:42:52 +0000 2018,The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduce… https://t.co/CVPlukxPvK,0.6597,0.094,0.66,0.247
262,@realDonaldTrump,Sun Jul 29 12:30:04 +0000 2018,"Had a very good and interesting meeting at the White House with A.G. Sulzberger, Publisher of the New York Times. S… https://t.co/GqF86BfAZp",0.7316,0.0,0.755,0.245
263,@realDonaldTrump,Sun Jul 29 12:00:13 +0000 2018,RT @realDonaldTrump: Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong…,0.8707,0.0,0.619,0.381
